2050,2049,274.829,1.679,7.90094,1.00151,9.8003
2100,2099,274.505,1.355,7.85199,9.96479E-1,9.8002
2150,2149,274.180,1.030,7.80329,9.91471,9.8000
2200,2199,273.855,0.705,7.75483,9.86483,9.7999
2250,2249,273.530,0.380,7.70661,9.81513,9.7997
2300,2299,273.205,0.055,7.65864,9.76563,9.7996
2350,2349,272.881,-0.269,7.61091,9.71632,9.7994
2400,2399,272.556,-0.594,7.56342,9.66721,9.7992
2450,2449,272.231,-0.919,7.51618,9.61828,9.7991
2500,2499,271.906,-1.244,7.46917E+2,9.56954E-1,9.7989
2550,2549,271.582,-1.568,7.42241,9.52100,9.7988
2600,2599,271.257,-1.893,7.37588,9.47264,9.7986
2650,2649,270.932,-2.218,7.32959,9.42447,9.7985
2700,2699,270.607,-2.543,7.28353,9.37649,9.7983
2750,2749,270.283,-2.867,7.23771,9.32870,9.7982
2800,2799,269.958,-3.192,7.19213,9.28110,9.7980
2850,2849,269.633,-3.517,7.14678,9.23368,9.7979
2900,2899,269.309,-3.841,7.10166,9.18645,9.7977
2950,2949,268.984,-4.166,7.05677,9.13940,9.7976
3000,2999,268.659,-4.491,7.01212E+2,9.09254E-1,9.7974
3050,3049,268.335,-4.815,6.96769,9.04587,9.7972
3100,3098,268.010,-5.140,6.92349,8.99938,9.7971
3150,3148,267.685,-5.465,6.87952,8.95307,9.7969
3200,3198,267.360,-5.790,6.83578,8.90694,9.7968
3250,3248,267.036,-6.114,6.79226,8.86100,9.7966
3300,3298,266.711,-6.439,6.74897,8.81524,9.7965
3350,3348,266.386,-6.764,6.70590,8.76967,9.7963
3400,3398,266.062,-7.088,6.66306,8.72427,9.7962
3450,3448,265.737,-7.413,6.62044,8.67905,9.7960
3500,3498,265.413,-7.737,6.57804E+2,8.63402E-1,9.7959
3550,3548,265.088,-8.062,6.53586,8.58916,9.7957
3600,3598,264.763,-8.387,6.49390,8.54449,9.7956
3650,3648,264.439,-8.711,6.45216,8.49999,9.7954
3700,3698,264.114,-9.036,6.41064,8.45567,9.7952
3750,3748,263.789,-9.361,6.36933,8.41153,9.7951
3800,3798,263.465,-9.685,6.32825,8.36756,9.7949
3850,3848,263.140,-10.010,6.28737,8.32377,9.7948
3900,3898,262.816,-10.334,6.24672,8.28016,9.7946
3950,3948,262.491,-10.659,6.20627,8.23673,9.7945
4000,3997,262.166,-10.984,6.16604E+2,8.19347E-1,9.7943
4050,4047,261.842,-11.308,6.12602,8.15038,9.7942
4100,4097,261.517,-11.633,6.08622,8.10747,9.7940
4150,4147,261.193,-11.957,6.04662,8.06473,9.7939
4200,4197,260.868,-12.282,6.00723,8.02216,9.7937
4250,4247,260.543,-12.607,5.96805,7.97977,9.7936
4300,4297,260.219,-12.931,5.92908,7.93755,9.7934
4350,4347,259.894,-13.256,5.89032,7.89550,9.7932
4400,4397,259.570,-13.580,5.85176,7.85363,9.7931
4450,4447,259.245,-13.905,5.81340,7.81192,9.7929
4500,4497,258.921,-14.229,5.77526E+2,7.77038E-1,9.7928
4550,4547,258.596,-14.554,5.73731,7.72902,9.7926
4600,4597,258.272,-14.878,5.69957,7.68782,9.7925
4650,4647,257.947,-15.203,5.66203,7.64679,9.7923
4700,4697,257.623,-15.527,5.62469,7.60593,9.7922
4750,4746,257.298,-15.852,5.58755,7.56524,9.7920
4800,4796,256.974,-16.176,5.55061,7.52472,9.7919
4850,4846,256.649,-16.501,5.51387,7.48436,9.7917
4900,4896,256.325,-16.825,5.47732,7.44417,9.7915
4950,4946,256.000,-17.150,5.44098,7.40415,9.7914
5000,4996,255.676,-17.474,5.40483E+2,7.36429E-1,9.7912
5050,5046,255.351,-17.799,5.36887,7.32459,9.7911
5100,5096,255.027,-18.123,5.33311,7.28506,9.7909
5150,5146,254.702,-18.448,5.29754,7.24570,9.7908
5200,5196,254.378,-18.772,5.26217,7.20649,9.7906
5250,5246,254.053,-19.097,5.22699,7.16745,9.7905
5300,5296,253.729,-19.421,5.19200,7.12858,9.7903
5350,5346,253.404,-19.746,5.15720,7.08986,9.7902
5400,5395,253.080,-20.070,5.12259,7.05131,9.7900
5450,5445,252.755,-20.395,5.08816,7.01292,9.7899
5500,5495,252.431,-20.719,5.05393E+2,6.97469E-1,9.7897
5550,5545,252.106,-21.044,5.01988,6.93662,9.7895
5600,5595,251.782,-21.368,4.98602,6.89871,9.7894
5650,5645,251.458,-21.692,4.95235,6.86095,9.7892
5700,5695,251.133,-22.017,4.91886,6.82336,9.7891
5750,5745,250.809,-22.341,4.88555,6.78593,9.7889
5800,5795,250.484,-22.666,4.85243,6.74865,9.7888
5850,5845,250.160,-22.990,4.81949,6.71153,9.7886
5900,5895,249.836,-23.314,4.78673,6.67457,9.7885
5950,5944,249.511,-23.639,4.75416,6.63776,9.7883
6000,5994,249.187,-23.963,4.72176E+2,6.60111E-1,9.7882
6050,6044,248.862,-24.288,4.68955,6.56462,9.7880
6100,6094,248.538,-24.612,4.65751,6.52828,9.7879
6150,6144,248.214,-24.936,4.62565,6.49210,9.7877
6200,6194,247.889,-25.261,4.59396,6.45607,9.7875
6250,6244,247.565,-25.585,4.56246,6.42019,9.7874
6300,6294,247.241,-25.909,4.53113,6.38447,9.7872
6350,6344,246.916,-26.234,4.49997,6.34890,9.7871
6400,6394,246.592,-26.558,4.46899,6.31348,9.7869
6450,6443,246.267,-26.883,4.43818,6.27821,9.7868
6500,6493,245.943,-27.207,4.40755E+2,6.24310E-1,9.7866
6550,6543,245.619,-27.531,4.37708,6.20813,9.7865
6600,6593,245.294,-27.856,4.34679,6.17332,9.7863
6650,6643,244.970,-28.180,4.31667,6.13866,9.7862
6700,6693,244.646,-28.504,4.28672,6.10415,9.7860
6750,6743,244.322,-28.828,4.25693,6.06978,9.7859
6800,6793,243.997,-29.153,4.22732,6.03557,9.7857
6850,6843,243.673,-29.477,4.19787,6.00150,9.7855
6900,6893,243.349,-29.801,4.16859,5.96758,9.7854
6950,6942,243.024,-30.126,4.13947,5.93381,9.7852
7000,6992,242.700,-30.450,4.11053E+2,5.90018E-1,9.7851
7050,7042,242.376,-30.774,4.08174,5.86671,9.7849
7100,7092,242.051,-31.099,4.05312,5.83337,9.7848
7150,7142,241.727,-31.423,4.02466,5.80019,9.7846
7200,7192,241.403,-31.747,3.99637,5.76715,9.7845
7250,7242,241.079,-32.071,3.96823,5.73425,9.7843
7300,7292,240.754,-32.396,3.94026,5.70150,9.7842
7350,7342,240.430,-32.720,3.91245,5.66889,9.7840
7400,7391,240.106,-33.044,3.88480,5.63642,9.7839
7450,7441,239.782,-33.368,3.85730,5.60410,9.7837
7500,7491,239.457,-33.693,3.82997E+2,5.57192E-1,9.7836
7550,7541,239.133,-34.017,3.80279,5.53988,9.7834
7600,7591,238.809,-34.341,3.77577,5.50798,9.7832
7650,7641,238.485,-34.665,3.74890,5.47623,9.7831
7700,7691,238.161,-34.989,3.72219,5.44462,9.7829
7750,7741,237.836,-35.314,3.69564,5.41314,9.7828
7800,7790,237.512,-35.638,3.66924,5.38181,9.7826
7850,7840,237.188,-35.962,3.64299,5.35061,9.7825
7950,7940,236.540,-36.610,3.59095,5.28864,9.7822
8000,7990,236.215,-36.935,3.56516E+2,5.25786E-1,9.7820
8050,8040,235.891,-37.259,3.53952,5.22722,9.7819
8100,8090,235.567,-37.583,3.51403,5.19671,9.7817
8150,8140,235.243,-37.907,3.48869,5.16635,9.7816
8200,8189,234.919,-38.231,3.46349,5.13612,9.7814
8250,8239,234.595,-38.555,3.43845,5.10602,9.7812
8300,8289,234.270,-38.880,3.41355,5.07606,9.7811
8350,8339,233.946,-39.204,3.38880,5.04624,9.7809
8400,8389,233.622,-39.528,3.36419,5.01655,9.7808
8450,8439,233.298,-39.852,3.33973,4.98699,9.7806
8500,8489,232.974,-40.176,3.31542E+2,4.95757E-1,9.7805
8550,8539,232.650,-40.500,3.29124,4.92829,9.7803
8600,8588,232.326,-40.824,3.26722,4.89913,9.7802
8650,8638,232.001,-41.149,3.24333,4.87011,9.7800
8700,8688,231.677,-41.473,3.21959,4.84122,9.7799
8750,8738,231.353,-41.797,3.19598,4.81246,9.7797
8800,8788,231.029,-42.121,3.17252,4.78383,9.7796
8850,8838,230.705,-42.445,3.14920,4.75534,9.7794
8900,8888,230.381,-42.769,3.12602,4.72697,9.7792
8950,8937,230.057,-43.093,3.10297,4.69874,9.7791
9000,8987,229.733,-43.417,3.08007E+2,4.67063E-1,9.7789
9050,9037,229.409,-43.741,3.05730,4.64265,9.7788
9100,9087,229.085,-44.065,3.03467,4.61481,9.7786
9150,9137,228.760,-44.390,3.01217,4.58709,9.7785
9200,9187,228.436,-44.714,2.98981,4.55949,9.7783
9250,9237,228.112,-45.038,2.96759,4.53203,9.7782
9300,9286,227.788,-45.362,2.94550,4.50469,9.7780
9350,9336,227.464,-45.686,2.92354,4.47748,9.7779
9400,9386,227.140,-46.010,2.90172,4.45040,9.7777
9450,9436,226.816,-46.334,2.88003,4.42344,9.7776
9500,9486,226.492,-46.658,2.85847E+2,4.39661E-1,9.7774
9550,9536,226.168,-46.982,2.83704,4.36990,9.7773
9600,9586,225.844,-47.306,2.81574,4.34332,9.7771
9650,9635,225.520,-47.630,2.79457,4.31686,9.7769
9700,9685,225.196,-47.954,2.77353,4.29053,9.7768
9750,9735,224.872,-48.278,2.75262,4.26432,9.7766
9800,9785,224.548,-48.602,2.73184,4.23823,9.7765
9850,9835,224.224,-48.926,2.71119,4.21227,9.7763
9900,9885,223.900,-49.250,2.69066,4.18642,9.7762
9950,9934,223.576,-49.574,2.67026,4.16070,9.7760
10000,9984,223.252,-49.898,2.64999E+2,4.13510E-1,9.7759
10050,10034,222.928,-50.222,2.62984,4.10962,9.7757
10100,10084,222.604,-50.546,2.60981,4.08427,9.7756
10150,10134,222.280,-50.870,2.58991,4.05903,9.7754
10200,10184,221.956,-51.194,2.57013,4.03391,9.7753
10250,10233,221.632,-51.518,2.55048,4.00891,9.7751
10300,10283,221.308,-51.842,2.53095,3.98404,9.7749
10350,10333,220.984,-52.166,2.51153,3.95928,9.7748
10400,10383,220.660,-52.490,2.49225,3.93463,9.7746
10450,10433,220.336,-52.814,2.47308,3.91011,9.7745
10500,10483,220.013,-53.137,2.45402E+2,3.88570E-1,9.7743
10550,10533,219.689,-53.461,2.43510,3.86141,9.7742
10600,10582,219.365,-53.785,2.41628,3.83724,9.7740
10650,10632,219.041,-54.109,2.39759,3.81319,9.7739
10700,10682,218.717,-54.433,2.37901,3.78924,9.7737
10750,10732,218.393,-54.757,2.36055,3.76542,9.7736
10800,10782,218.069,-55.081,2.34221,3.74171,9.7734
10850,10832,217.745,-55.405,2.32398,3.71812,9.7733
10900,10881,217.421,-55.729,2.30587,3.69463,9.7731
10950,10931,217.097,-56.053,2.28788,3.67127,9.7730
11000,10981,216.774,-56.376,2.26999E+2,3.64801E-1,9.7728
11050,11031,216.650,-56.500,2.25223,3.62152,9.7726
11100,11081,216.650,-56.500,2.23460,3.59318,9.7725
11150,11130,216.650,-56.500,2.21711,3.56506,9.7723
11200,11180,216.650,-56.500,2.19976,3.53716,9.7722
11250,11230,216.650,-56.500,2.18255,3.50948,9.7720
11300,11280,216.650,-56.500,2.16547,3.48201,9.7719
11350,11330,216.650,-56.500,2.14852,3.45477,9.7717
11400,11380,216.650,-56.500,2.13171,3.42773,9.7716
11450,11429,216.650,-56.500,2.11502,3.40091,9.7714
11500,11479,216.650,-56.500,2.09847E+2,3.37429E-1,9.7713
11550,11529,216.650,-56.500,2.08205,3.34789,9.7711
11600,11579,216.650,-56.500,2.06576,3.32169,9.7710
11650,11629,216.650,-56.500,2.04960,3.29570,9.7708
11700,11679,216.650,-56.500,2.03356,3.26991,9.7706
11750,11728,216.650,-56.500,2.01765,3.24433,9.7705
11800,11778,216.650,-56.500,2.00186,3.21894,9.7703
11850,11828,216.650,-56.500,1.98620,3.19375,9.7702
11900,11878,216.650,-56.500,1.97066,3.16877,9.7700
11950,11928,216.650,-56.500,1.95524,3.14397,9.7699
12000,11977,216.650,-56.500,1.93994E+2,3.11937E-1,9.7697
12050,12027,216.650,-56.500,1.92476,3.09497,9.7696
12100,12077,216.650,-56.500,1.90970,3.07075,9.7694
12150,12127,216.650,-56.500,1.89476,3.04673,9.7693
12200,12177,216.650,-56.500,1.87994,3.02289,9.7691
12250,12226,216.650,-56.500,1.86523,2.99924,9.7690
12300,12276,216.650,-56.500,1.85064,2.97578,9.7688
12350,12326,216.650,-56.500,1.83616,2.95250,9.7687
12400,12376,216.650,-56.500,1.82180,2.92940,9.7685
12450,12426,216.650,-56.500,1.80754,2.90649,9.7683
12500,12475,216.650,-56.500,1.79340E+2,2.88375E-1,9.7682
12550,12525,216.650,-56.500,1.77937,2.86119,9.7680
12600,12575,216.650,-56.500,1.76546,2.83881,9.7679
12650,12625,216.650,-56.500,1.75165,2.81660,9.7677
12700,12675,216.650,-56.500,1.73794,2.79457,9.7676
12750,12724,216.650,-56.500,1.72435,2.77271,9.7674
12800,12774,216.650,-56.500,1.71086,2.75102,9.7673
12850,12824,216.650,-56.500,1.69748,2.72950,9.7671
12900,12874,216.650,-56.500,1.68420,2.70815,9.7670
12950,12924,216.650,-56.500,1.67103,2.68697,9.7668
13000,12973,216.650,-56.500,1.65796E+2,2.66595E-1,9.7667
13050,13023,216.650,-56.500,1.64499,2.64510,9.7665
13100,13073,216.650,-56.500,1.63212,2.62442,9.7664
13150,13123,216.650,-56.500,1.61936,2.60389,9.7662
13200,13173,216.650,-56.500,1.60669,2.58352,9.7660
13250,13222,216.650,-56.500,1.59413,2.56332,9.7659
13300,13272,216.650,-56.500,1.58166,2.54327,9.7657
13350,13322,216.650,-56.500,1.56929,2.52338,9.7656
13400,13372,216.650,-56.500,1.55702,2.50365,9.7654
13450,13422,216.650,-56.500,1.54484,2.48407,9.7653
13500,13471,216.650,-56.500,1.53276E+2,2.46464E-1,9.7651
13550,13521,216.650,-56.500,1.52077,2.44537,9.7650
13600,13571,216.650,-56.500,1.50888,2.42624,9.7648
13650,13621,216.650,-56.500,1.49708,2.40727,9.7647
13700,13671,216.650,-56.500,1.48537,2.38845,9.7645
13750,13720,216.650,-56.500,1.47376,2.36977,9.7644
13800,13770,216.650,-56.500,1.46223,2.35124,9.7642
13850,13820,216.650,-56.500,1.45080,2.33285,9.7641
13900,13870,216.650,-56.500,1.43946,2.31461,9.7639
13950,13919,216.650,-56.500,1.42820,2.29651,9.7637
14000,13969,216.650,-56.500,1.41703E+2,2.27855E-1,9.7636
14050,14019,216.650,-56.500,1.40595,2.26074,9.7634
14100,14069,216.650,-56.500,1.39496,2.24306,9.7633
14150,14119,216.650,-56.500,1.38405,2.22552,9.7631
14200,14168,216.650,-56.500,1.37323,2.20812,9.7630
14250,14218,216.650,-56.500,1.36250,2.19086,9.7628
14300,14268,216.650,-56.500,1.35184,2.17373,9.7627
14350,14318,216.650,-56.500,1.34127,2.15674,9.7625
14400,14367,216.650,-56.500,1.33079,2.13987,9.7624
14450,14417,216.650,-56.500,1.32038,2.12314,9.7622
14500,14467,216.650,-56.500,1.31006E+2,2.10654E-1,9.7621
14550,14517,216.650,-56.500,1.29982,2.09008,9.7619
14600,14567,216.650,-56.500,1.28966,2.07374,9.7618
14650,14616,216.650,-56.500,1.27958,2.05753,9.7616
14700,14666,216.650,-56.500,1.26957,2.04144,9.7615
14750,14716,216.650,-56.500,1.25965,2.02548,9.7613
14800,14766,216.650,-56.500,1.24980,2.00965,9.7611
14850,14815,216.650,-56.500,1.24003,1.99394,9.7610
14900,14865,216.650,-56.500,1.23034,1.97835,9.7608
14950,14915,216.650,-56.500,1.22072,1.96289,9.7607
15000,14965,216.650,-56.500,1.21118E+2,1.94755E-1,9.7605
15050,15014,216.650,-56.500,1.20171,1.93232,9.7604
15100,15064,216.650,-56.500,1.19232,1.91722,9.7602
15150,15114,216.650,-56.500,1.18300,1.90223,9.7601
15200,15164,216.650,-56.500,1.17375,1.88736,9.7599
15250,15214,216.650,-56.500,1.16458,1.87261,9.7598
15300,15263,216.650,-56.500,1.15548,1.85798,9.7596
15350,15313,216.650,-56.500,1.14644,1.84345,9.7595
15400,15363,216.650,-56.500,1.13748,1.82905,9.7593
15450,15413,216.650,-56.500,1.12859,1.81475,9.7592
15500,15462,216.650,-56.500,1.11977E+2,1.80057E-1,9.7590
15550,15512,216.650,-56.500,1.11102,1.78650,9.7588
15600,15562,216.650,-56.500,1.10234,1.77253,9.7587
15650,15612,216.650,-56.500,1.09372,1.75868,9.7585
15700,15661,216.650,-56.500,1.08518,1.74494,9.7584
15750,15711,216.650,-56.500,1.07670,1.73130,9.7582
15800,15761,216.650,-56.500,1.06828,1.71777,9.7581
15850,15811,216.650,-56.500,1.05993,1.70435,9.7579
15900,15860,216.650,-56.500,1.05165,1.69103,9.7578
15950,15910,216.650,-56.500,1.04343,1.67782,9.7576
16000,15960,216.650,-56.500,1.03528E+2,1.66470E-1,9.7575
16050,16010,216.650,-56.500,1.02719,1.65170,9.7573
16100,16059,216.650,-56.500,1.01916,1.63879,9.7572
16150,16109,216.650,-56.500,1.01120,1.62598,9.7570
16200,16159,216.650,-56.500,1.00330,1.61328,9.7569
16250,16209,216.650,-56.500,9.95459E+1,1.60067,9.7567
16300,16258,216.650,-56.500,9.87681,1.58817,9.7566
16350,16308,216.650,-56.500,9.79964,1.57576,9.7564
16400,16358,216.650,-56.500,9.72307,1.56345,9.7562
16450,16408,216.650,-56.500,9.64711,1.55123,9.7561
16500,16457,216.650,-56.500,9.57173E+1,1.53911E-1,9.7559
16550,16507,216.650,-56.500,9.49695,1.52709,9.7558
16600,16557,216.650,-56.500,9.42275,1.51515,9.7556
16650,16607,216.650,-56.500,9.34913,1.50332,9.7555
16700,16656,216.650,-56.500,9.27609,1.49157,9.7553
16750,16706,216.650,-56.500,9.20362,1.47992,9.7552
16800,16756,216.650,-56.500,9.13172,1.46836,9.7550
16850,16805,216.650,-56.500,9.06039,1.45689,9.7549
16900,16855,216.650,-56.500,8.98960,1.44551,9.7547
16950,16905,216.650,-56.500,8.91938,1.43421,9.7546
17000,16955,216.650,-56.500,8.84970E+1,1.42301E-1,9.7544
17050,17004,216.650,-56.500,8.78057,1.41189,9.7543
17100,17054,216.650,-56.500,8.71198,1.40086,9.7541
17150,17104,216.650,-56.500,8.64393,1.38992,9.7539
17200,17154,216.650,-56.500,8.57641,1.37907,9.7538
17250,17203,216.650,-56.500,8.50942,1.36829,9.7536
17300,17253,216.650,-56.500,8.44295,1.35761,9.7535
17350,17303,216.650,-56.500,8.37700,1.34700,9.7533
17400,17353,216.650,-56.500,8.31157,1.33648,9.7532
17450,17402,216.650,-56.500,8.24665,1.32604,9.7530
17500,17452,216.650,-56.500,8.18224E+1,1.31568E-1,9.7529
17550,17502,216.650,-56.500,8.11833,1.30541,9.7527
17600,17551,216.650,-56.500,8.05492,1.29521,9.7526
17650,17601,216.650,-56.500,7.99201,1.28509,9.7524
17700,17651,216.650,-56.500,7.92959,1.27506,9.7523
17750,17701,216.650,-56.500,7.86766,1.26510,9.7521
17800,17750,216.650,-56.500,7.80622,1.25522,9.7520
17850,17800,216.650,-56.500,7.74525,1.24542,9.7518
